Game Number,Final Step,Multiplier,Outcome,Winnings,Cost,Crash Point,Cashout Point,Used Bonus
458,3,1.78,Crashed during move,0.00,4.85,9,20,Mystic
459,0,1.00,Crashed during move,0.00,1.00,8,20,
460,20,46.82,Cashed out,46.82,76.77,23,20,Mystic
461,0,1.00,Crashed during move,0.00,1.00,3,20,
462,0,1.00,Crashed during move,0.00,1.00,5,20,
463,10,6.84,Crashed during move,0.00,1.00,12,20,
464,7,3.84,Crashed during move,0.00,4.85,17,20,Mystic
465,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
466,6,3.17,Crashed during move,0.00,4.85,10,20,Mystic
467,0,1.00,Crashed during move,0.00,1.00,2,20,
468,3,1.78,Crashed during move,0.00,1.00,5,20,
469,7,3.84,Crashed during move,0.00,4.85,12,20,Mystic
470,18,31.87,Crashed during move,0.00,64.71,20,20,Mystic
471,8,4.66,Crashed during move,0.00,5.67,9,20,Mystic
472,20,46.82,Cashed out,46.82,149.30,28,20,Mystic
473,20,46.82,Cashed out,46.82,132.44,30,20,Mystic
474,20,46.82,Cashed out,46.82,36.78,21,20,Mystic
475,20,46.82,Cashed out,46.82,45.36,41,20,Mystic
476,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
477,20,46.82,Cashed out,46.82,110.12,23,20,Mystic
478,16,21.69,Crashed during move,0.00,53.57,17,20,Mystic
479,14,14.77,Crashed during move,0.00,19.65,15,20,Mystic
480,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
481,15,17.90,Crashed during move,0.00,4.85,17,20,Mystic
482,18,31.87,Crashed during move,0.00,27.35,20,20,Mystic
483,20,46.82,Cashed out,46.82,51.76,24,20,Mystic
484,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
485,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
486,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
487,12,10.05,Crashed during move,0.00,4.85,14,20,Mystic
488,10,6.84,Crashed during move,0.00,7.86,11,20,Mystic
489,0,1.00,Crashed during move,0.00,1.00,3,20,
490,20,46.82,Cashed out,46.82,31.20,26,20,Mystic
491,9,5.65,Crashed during move,0.00,4.85,16,20,Mystic
492,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
493,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
494,13,12.18,Crashed during move,0.00,27.40,14,20,Mystic
495,0,1.00,Crashed during move,0.00,1.00,5,20,
496,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
497,11,8.29,Crashed during move,0.00,7.86,12,20,Mystic
498,6,3.17,Crashed during move,0.00,6.66,7,20,Mystic
499,20,46.82,Cashed out,46.82,88.38,29,20,Mystic
500,20,46.82,Cashed out,46.82,43.55,32,20,Mystic
501,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
502,8,4.66,Crashed during move,0.00,4.85,16,20,Mystic
503,15,17.90,Crashed during move,0.00,31.20,17,20,Mystic
504,3,1.78,Crashed during move,0.00,1.00,5,20,
505,20,46.82,Cashed out,46.82,53.57,29,20,Mystic
506,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
507,0,1.00,Crashed during move,0.00,1.00,5,20,
508,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
509,20,46.82,Cashed out,46.82,36.78,23,20,Mystic
510,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
511,0,1.00,Crashed during move,0.00,1.00,1,20,
512,20,46.82,Cashed out,46.82,114.45,30,20,Mystic
513,0,1.00,Crashed during move,0.00,1.00,2,20,
514,20,46.82,Cashed out,46.82,13.21,25,20,Mystic
515,0,1.00,Crashed during move,0.00,1.00,1,20,
516,3,1.78,Crashed during move,0.00,1.00,6,20,
517,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
518,0,1.00,Crashed during move,0.00,1.00,4,20,
519,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
520,3,1.78,Crashed during move,0.00,1.00,6,20,
521,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
522,12,10.05,Crashed during move,0.00,13.16,13,20,Mystic
523,20,46.82,Cashed out,46.82,124.03,26,20,Mystic
524,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
525,20,46.82,Cashed out,46.82,36.78,21,20,Mystic
526,8,4.66,Crashed during move,0.00,4.85,17,20,Mystic
527,20,46.82,Cashed out,46.82,54.77,22,20,Mystic
528,20,46.82,Cashed out,46.82,31.20,25,20,Mystic
529,7,3.84,Crashed during move,0.00,4.85,15,20,Mystic
530,15,17.90,Crashed during move,0.00,4.85,16,20,Mystic
531,20,46.82,Cashed out,46.82,61.71,22,20,Mystic
532,0,1.00,Crashed during move,0.00,1.00,2,20,
533,20,46.82,Cashed out,46.82,106.51,36,20,Mystic
534,3,1.78,Crashed during move,0.00,1.00,4,20,
535,6,3.17,Crashed during move,0.00,4.85,11,20,Mystic
536,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
537,20,46.82,Cashed out,46.82,149.30,29,20,Mystic
538,0,1.00,Crashed during move,0.00,1.00,1,20,
539,14,14.77,Crashed during move,0.00,17.06,15,20,Mystic
540,0,1.00,Crashed during move,0.00,1.00,3,20,
541,17,26.29,Crashed during move,0.00,27.35,19,20,Mystic
542,0,1.00,Crashed during move,0.00,1.00,4,20,
543,0,1.00,Crashed during move,0.00,1.00,3,20,
544,20,46.82,Cashed out,46.82,187.32,30,20,Mystic
545,20,46.82,Cashed out,46.82,73.92,22,20,Mystic
546,12,10.05,Crashed during move,0.00,13.21,13,20,Mystic
547,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
548,11,8.29,Crashed during move,0.00,7.86,12,20,Mystic
549,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
550,20,46.82,Cashed out,46.82,154.72,25,20,Mystic
551,20,46.82,Cashed out,46.82,88.38,27,20,Mystic
552,0,1.00,Crashed during move,0.00,1.00,1,20,
553,11,8.29,Crashed during move,0.00,7.86,12,20,Mystic
554,17,26.29,Crashed during move,0.00,26.59,18,20,Mystic
555,0,1.00,Crashed during move,0.00,1.00,1,20,
556,3,1.78,Crashed during move,0.00,1.00,5,20,
557,20,46.82,Cashed out,46.82,19.65,22,20,Mystic
558,0,1.00,Crashed during move,0.00,1.00,4,20,
559,0,1.00,Crashed during move,0.00,1.00,1,20,
560,0,1.00,Crashed during move,0.00,1.00,1,20,
561,20,46.82,Cashed out,46.82,19.65,30,20,Mystic
562,0,1.00,Crashed during move,0.00,1.00,1,20,
563,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
564,20,46.82,Cashed out,46.82,4.85,22,20,Mystic
565,4,2.16,Crashed during move,0.00,4.85,7,20,Mystic
566,20,46.82,Cashed out,46.82,36.78,22,20,Mystic
567,0,1.00,Crashed during move,0.00,1.00,1,20,
568,11,8.29,Crashed during move,0.00,19.65,14,20,Mystic
569,0,1.00,Crashed during move,0.00,1.00,2,20,
570,19,38.63,Crashed during move,0.00,4.85,20,20,Mystic
571,0,1.00,Crashed during move,0.00,1.00,2,20,
572,3,1.78,Crashed during move,0.00,1.00,5,20,
573,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
574,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
575,18,31.87,Crashed during move,0.00,31.20,19,20,Mystic
576,3,1.78,Crashed during move,0.00,1.00,5,20,
577,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
578,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
579,0,1.00,Crashed during move,0.00,1.00,2,20,
580,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
581,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
582,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
583,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
584,0,1.00,Crashed during move,0.00,1.00,1,20,
585,14,14.77,Crashed during move,0.00,13.21,16,20,Mystic
586,0,1.00,Crashed during move,0.00,1.00,2,20,
587,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
588,20,46.82,Cashed out,46.82,52.58,29,20,Mystic
589,0,1.00,Crashed during move,0.00,1.00,2,20,
590,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
591,20,46.82,Cashed out,46.82,175.32,32,20,Mystic
592,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
593,0,1.00,Crashed during move,0.00,1.00,1,20,
594,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
595,20,46.82,Cashed out,46.82,173.32,29,20,Mystic
596,0,1.00,Crashed during move,0.00,1.00,1,20,
597,20,46.82,Cashed out,46.82,73.77,24,20,Mystic
598,11,8.29,Crashed during move,0.00,7.86,12,20,Mystic
599,10,6.84,Crashed during move,0.00,4.85,17,20,Mystic
600,10,6.84,Crashed during move,0.00,5.67,11,20,Mystic
601,20,46.82,Cashed out,46.82,162.50,27,20,Mystic
602,8,4.66,Crashed during move,0.00,4.85,15,20,Mystic
603,20,46.82,Cashed out,46.82,36.78,21,20,Mystic
604,0,1.00,Crashed during move,0.00,1.00,4,20,
605,9,5.65,Crashed during move,0.00,4.85,12,20,Mystic
606,9,5.65,Crashed during move,0.00,6.66,10,20,Mystic
607,20,46.82,Cashed out,46.82,114.45,28,20,Mystic
608,7,3.84,Crashed during move,0.00,4.85,13,20,Mystic
609,10,6.84,Crashed during move,0.00,4.85,15,20,Mystic
610,14,14.77,Crashed during move,0.00,7.86,15,20,Mystic
611,0,1.00,Crashed during move,0.00,1.00,2,20,
612,20,46.82,Cashed out,46.82,114.45,28,20,Mystic
613,5,2.62,Crashed during move,0.00,4.85,8,20,Mystic
614,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
615,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
616,20,46.82,Cashed out,46.82,43.55,23,20,Mystic
617,9,5.65,Crashed during move,0.00,4.85,14,20,Mystic
618,0,1.00,Crashed during move,0.00,1.00,1,20,
619,0,1.00,Crashed during move,0.00,1.00,1,20,
620,13,12.18,Crashed during move,0.00,6.66,14,20,Mystic
621,20,46.82,Cashed out,46.82,26.59,21,20,Mystic
622,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
623,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
624,0,1.00,Crashed during move,0.00,1.00,1,20,
625,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
626,0,1.00,Crashed during move,0.00,1.00,1,20,
627,20,46.82,Cashed out,46.82,27.35,21,20,Mystic
628,13,12.18,Crashed during move,0.00,13.21,15,20,Mystic
629,8,4.66,Crashed during move,0.00,4.85,15,20,Mystic
630,20,46.82,Cashed out,46.82,64.71,25,20,Mystic
631,20,46.82,Cashed out,46.82,121.13,26,20,Mystic
632,0,1.00,Crashed during move,0.00,1.00,1,20,
633,20,46.82,Cashed out,46.82,53.57,22,20,Mystic
634,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
635,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
636,0,1.00,Crashed during move,0.00,1.00,1,20,
637,20,46.82,Cashed out,46.82,27.35,25,20,Mystic
638,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
639,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
640,20,46.82,Cashed out,46.82,61.71,29,20,Mystic
641,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
642,20,46.82,Cashed out,46.82,88.38,30,20,Mystic
643,20,46.82,Cashed out,46.82,62.53,23,20,Mystic
644,20,46.82,Cashed out,46.82,146.31,32,20,Mystic
645,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
646,13,12.18,Crashed during move,0.00,4.85,14,20,Mystic
647,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
648,20,46.82,Cashed out,46.82,185.51,28,20,Mystic
649,20,46.82,Cashed out,46.82,46.56,22,20,Mystic
650,13,12.18,Crashed during move,0.00,4.85,19,20,Mystic
651,20,46.82,Cashed out,46.82,27.35,28,20,Mystic
652,11,8.29,Crashed during move,0.00,23.60,12,20,Mystic
653,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
654,0,1.00,Crashed during move,0.00,1.00,2,20,
655,0,1.00,Crashed during move,0.00,1.00,1,20,
656,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
657,0,1.00,Crashed during move,0.00,1.00,2,20,
658,2,1.47,Crashed during move,0.00,1.00,3,20,
659,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
660,5,2.62,Crashed during move,0.00,4.85,7,20,Mystic
661,0,1.00,Crashed during move,0.00,1.00,9,20,
662,20,46.82,Cashed out,46.82,116.53,26,20,Mystic
663,7,3.84,Crashed during move,0.00,5.67,8,20,Mystic
664,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
665,0,1.00,Crashed during move,0.00,1.00,1,20,
666,18,31.87,Crashed during move,0.00,36.78,19,20,Mystic
667,0,1.00,Crashed during move,0.00,1.00,5,20,
668,0,1.00,Crashed during move,0.00,1.00,4,20,
669,12,10.05,Crashed during move,0.00,26.59,13,20,Mystic
670,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
671,18,31.87,Crashed during move,0.00,36.78,20,20,Mystic
672,16,21.69,Crashed during move,0.00,27.35,18,20,Mystic
673,20,46.82,Cashed out,46.82,36.78,25,20,Mystic
674,7,3.84,Crashed during move,0.00,4.85,16,20,Mystic
675,20,46.82,Cashed out,46.82,36.78,30,20,Mystic
676,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
677,20,46.82,Cashed out,46.82,4.85,27,20,Mystic
678,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
679,0,1.00,Crashed during move,0.00,1.00,3,20,
680,9,5.65,Crashed during move,0.00,6.66,10,20,Mystic
681,0,1.00,Crashed during move,0.00,1.00,2,20,
682,0,1.00,Crashed during move,0.00,1.00,2,20,
683,20,46.82,Cashed out,46.82,95.50,26,20,Mystic
684,20,46.82,Cashed out,46.82,125.83,33,20,Mystic
685,0,1.00,Crashed during move,0.00,1.00,4,20,
686,20,46.82,Cashed out,46.82,88.38,25,20,Mystic
687,0,1.00,Crashed during move,0.00,1.00,4,20,
688,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
689,17,26.29,Crashed during move,0.00,19.65,18,20,Mystic
690,13,12.18,Crashed during move,0.00,19.65,15,20,Mystic
691,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
692,0,1.00,Crashed during move,0.00,1.00,2,20,
693,14,14.77,Crashed during move,0.00,15.74,15,20,Mystic
694,14,14.77,Crashed during move,0.00,7.86,17,20,Mystic
695,0,1.00,Crashed during move,0.00,1.00,4,20,
696,20,46.82,Cashed out,46.82,185.51,29,20,Mystic
697,15,17.90,Crashed during move,0.00,13.21,16,20,Mystic
698,0,1.00,Crashed during move,0.00,1.00,1,20,
699,0,1.00,Crashed during move,0.00,1.00,1,20,
700,0,1.00,Crashed during move,0.00,1.00,1,20,
701,20,46.82,Cashed out,46.82,32.01,32,20,Mystic
702,18,31.87,Crashed during move,0.00,4.85,20,20,Mystic
703,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
704,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
705,20,46.82,Cashed out,46.82,51.76,29,20,Mystic
706,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
707,0,1.00,Crashed during move,0.00,1.00,2,20,
708,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
709,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
710,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
711,0,1.00,Crashed during move,0.00,1.00,9,20,
712,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
713,0,1.00,Crashed during move,0.00,1.00,1,20,
714,0,1.00,Crashed during move,0.00,1.00,3,20,
715,20,46.82,Cashed out,46.82,70.07,31,20,Mystic
716,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
717,0,1.00,Crashed during move,0.00,1.00,2,20,
718,6,3.17,Crashed during move,0.00,4.85,9,20,Mystic
719,20,46.82,Cashed out,46.82,54.77,22,20,Mystic
720,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
721,14,14.77,Crashed during move,0.00,19.65,15,20,Mystic
722,20,46.82,Cashed out,46.82,45.36,31,20,Mystic
723,15,17.90,Crashed during move,0.00,31.20,16,20,Mystic
724,20,46.82,Cashed out,46.82,46.56,24,20,Mystic
725,0,1.00,Crashed during move,0.00,1.00,1,20,
726,20,46.82,Cashed out,46.82,109.10,25,20,Mystic
727,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
728,20,46.82,Cashed out,46.82,51.76,30,20,Mystic
729,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
730,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
731,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
732,16,21.69,Crashed during move,0.00,26.59,17,20,Mystic
733,0,1.00,Crashed during move,0.00,1.00,2,20,
734,0,1.00,Crashed during move,0.00,1.00,7,20,
735,0,1.00,Crashed during move,0.00,1.00,6,20,
736,20,46.82,Cashed out,46.82,64.71,31,20,Mystic
737,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
738,20,46.82,Cashed out,46.82,36.78,21,20,Mystic
739,9,5.65,Crashed during move,0.00,4.85,16,20,Mystic
740,0,1.00,Crashed during move,0.00,1.00,3,20,
741,20,46.82,Cashed out,46.82,179.93,31,20,Mystic
742,19,38.63,Crashed during move,0.00,51.76,20,20,Mystic
743,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
744,0,1.00,Crashed during move,0.00,1.00,8,20,
745,12,10.05,Crashed during move,0.00,1.00,13,20,
746,0,1.00,Crashed during move,0.00,1.00,1,20,
747,3,1.78,Crashed during move,0.00,1.00,4,20,
748,20,46.82,Cashed out,46.82,51.76,41,20,Mystic
749,14,14.77,Crashed during move,0.00,27.35,17,20,Mystic
750,0,1.00,Crashed during move,0.00,1.00,1,20,
751,16,21.69,Crashed during move,0.00,26.59,17,20,Mystic
752,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
753,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
754,16,21.69,Crashed during move,0.00,13.21,17,20,Mystic
755,12,10.05,Crashed during move,0.00,4.85,13,20,Mystic
756,20,46.82,Cashed out,46.82,53.57,21,20,Mystic
757,0,1.00,Crashed during move,0.00,1.00,1,20,
758,0,1.00,Crashed during move,0.00,1.00,4,20,
759,8,4.66,Crashed during move,0.00,4.85,14,20,Mystic
760,0,1.00,Crashed during move,0.00,1.00,1,20,
761,5,2.62,Crashed during move,0.00,4.85,14,20,Mystic
762,0,1.00,Crashed during move,0.00,1.00,2,20,
763,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
764,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
765,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
766,0,1.00,Crashed during move,0.00,1.00,1,20,
767,6,3.17,Crashed during move,0.00,1.00,7,20,
768,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
769,16,21.69,Crashed during move,0.00,22.74,18,20,Mystic
770,20,46.82,Cashed out,46.82,61.71,23,20,Mystic
771,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
772,9,5.65,Crashed during move,0.00,4.85,15,20,Mystic
773,0,1.00,Crashed during move,0.00,1.00,5,20,
774,0,1.00,Crashed during move,0.00,1.00,1,20,
775,10,6.84,Crashed during move,0.00,7.86,13,20,Mystic
776,15,17.90,Crashed during move,0.00,6.66,16,20,Mystic
777,14,14.77,Crashed during move,0.00,13.21,17,20,Mystic
778,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
779,1,1.21,Crashed during move,0.00,1.00,2,20,
780,0,1.00,Crashed during move,0.00,1.00,4,20,
781,0,1.00,Crashed during move,0.00,1.00,3,20,
782,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
783,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
784,20,46.82,Cashed out,46.82,127.83,32,20,Mystic
785,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
786,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
787,6,3.17,Crashed during move,0.00,4.85,16,20,Mystic
788,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
789,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
790,0,1.00,Crashed during move,0.00,1.00,3,20,
791,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
792,20,46.82,Cashed out,46.82,145.49,26,20,Mystic
793,0,1.00,Crashed during move,0.00,1.00,1,20,
794,20,46.82,Cashed out,46.82,17.06,33,20,Mystic
795,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
796,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
797,0,1.00,Crashed during move,0.00,1.00,1,20,
798,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
799,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
800,6,3.17,Crashed during move,0.00,4.85,10,20,Mystic
801,10,6.84,Crashed during move,0.00,4.85,16,20,Mystic
802,17,26.29,Crashed during move,0.00,51.76,18,20,Mystic
803,10,6.84,Crashed during move,0.00,4.85,15,20,Mystic
804,20,46.82,Cashed out,46.82,32.01,24,20,Mystic
805,20,46.82,Cashed out,46.82,149.30,34,20,Mystic
806,5,2.62,Crashed during move,0.00,4.85,9,20,Mystic
807,6,3.17,Crashed during move,0.00,4.85,15,20,Mystic
808,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
809,20,46.82,Cashed out,46.82,22.78,29,20,Mystic
810,8,4.66,Crashed during move,0.00,4.85,17,20,Mystic
811,20,46.82,Cashed out,46.82,36.78,22,20,Mystic
812,20,46.82,Cashed out,46.82,51.58,21,20,Mystic
813,20,46.82,Cashed out,46.82,13.21,22,20,Mystic
814,0,1.00,Crashed during move,0.00,1.00,10,20,
815,20,46.82,Cashed out,46.82,36.78,26,20,Mystic
816,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
817,0,1.00,Crashed during move,0.00,1.00,8,20,
818,6,3.17,Crashed during move,0.00,1.00,8,20,
819,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
820,19,38.63,Crashed during move,0.00,37.60,20,20,Mystic
821,20,46.82,Cashed out,46.82,74.58,21,20,Mystic
822,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
823,20,46.82,Cashed out,46.82,43.55,26,20,Mystic
824,0,1.00,Crashed during move,0.00,1.00,6,20,
825,0,1.00,Crashed during move,0.00,1.00,1,20,
826,0,1.00,Crashed during move,0.00,1.00,1,20,
827,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
828,20,46.82,Cashed out,46.82,27.35,21,20,Mystic
829,4,2.16,Crashed during move,0.00,4.85,8,20,Mystic
830,20,46.82,Cashed out,46.82,181.73,37,20,Mystic
831,0,1.00,Crashed during move,0.00,1.00,8,20,
832,1,1.21,Crashed during move,0.00,1.00,2,20,
833,14,14.77,Crashed during move,0.00,4.85,15,20,Mystic
834,10,6.84,Crashed during move,0.00,6.66,11,20,Mystic
835,1,1.21,Crashed during move,0.00,1.00,2,20,
836,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
837,1,1.21,Crashed during move,0.00,1.00,2,20,
838,3,1.78,Crashed during move,0.00,4.85,8,20,Mystic
839,7,3.84,Crashed during move,0.00,7.86,8,20,Mystic
840,0,1.00,Crashed during move,0.00,1.00,5,20,
841,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
842,1,1.21,Crashed during move,0.00,1.00,2,20,
843,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
844,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
845,3,1.78,Crashed during move,0.00,4.85,5,20,Mystic
846,8,4.66,Crashed during move,0.00,4.85,16,20,Mystic
847,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
848,5,2.62,Crashed during move,0.00,4.85,11,20,Mystic
849,3,1.78,Crashed during move,0.00,4.85,7,20,Mystic
850,18,31.87,Crashed during move,0.00,46.56,20,20,Mystic
851,0,1.00,Crashed during move,0.00,1.00,1,20,
852,10,6.84,Crashed during move,0.00,1.00,16,20,
853,0,1.00,Crashed during move,0.00,1.00,2,20,
854,20,46.82,Cashed out,46.82,95.50,24,20,Mystic
855,15,17.90,Crashed during move,0.00,17.06,16,20,Mystic
856,12,10.05,Crashed during move,0.00,4.85,13,20,Mystic
857,20,46.82,Cashed out,46.82,179.93,47,20,Mystic
858,20,46.82,Cashed out,46.82,130.57,27,20,Mystic
859,7,3.84,Crashed during move,0.00,4.85,13,20,Mystic
860,20,46.82,Cashed out,46.82,37.60,21,20,Mystic
861,16,21.69,Crashed during move,0.00,27.35,17,20,Mystic
862,0,1.00,Crashed during move,0.00,1.00,6,20,
863,20,46.82,Cashed out,46.82,36.78,24,20,Mystic
864,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
865,16,21.69,Crashed during move,0.00,36.78,19,20,Mystic
866,20,46.82,Cashed out,46.82,64.71,25,20,Mystic
867,20,46.82,Cashed out,46.82,146.31,36,20,Mystic
868,0,1.00,Crashed during move,0.00,1.00,1,20,
869,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
870,5,2.62,Crashed during move,0.00,4.85,11,20,Mystic
871,20,46.82,Cashed out,46.82,105.70,27,20,Mystic
872,0,1.00,Crashed during move,0.00,1.00,7,20,
873,3,1.78,Crashed during move,0.00,1.00,5,20,
874,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
875,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
876,14,14.77,Crashed during move,0.00,27.35,20,20,Mystic
877,0,1.00,Crashed during move,0.00,1.00,1,20,
878,0,1.00,Crashed during move,0.00,1.00,1,20,
879,5,2.62,Crashed during move,0.00,4.85,7,20,Mystic
880,18,31.87,Crashed during move,0.00,17.87,19,20,Mystic
881,0,1.00,Crashed during move,0.00,1.00,6,20,
882,1,1.21,Crashed during move,0.00,1.00,2,20,
